persona_idno,persona_x_lugares_id,documento_idno,lugar_id,situacion_lugar,ordinal
mx-sv-per-007376,6848,mx-sv-doc-002654,277,,1
mx-sv-per-007362,6849,mx-sv-doc-002654,277,vecino,1
mx-sv-per-007144,6850,mx-sv-doc-002654,320,vecino,1
mx-sv-per-007379,6851,mx-sv-doc-002655,277,,1
mx-sv-per-006121,6852,mx-sv-doc-002655,277,vecino,1
mx-sv-per-006688,6853,mx-sv-doc-002655,277,vecino,1
mx-sv-per-006645,6854,mx-sv-doc-002655,277,vecino,1
mx-sv-per-007380,6855,mx-sv-doc-002656,22,lugar anterior 1,-1
mx-sv-per-007380,6856,mx-sv-doc-002656,277,,1
mx-sv-per-007381,6857,mx-sv-doc-002656,277,vecino,1
mx-sv-per-007382,6858,mx-sv-doc-002656,277,Residente,1
mx-sv-per-007382,6859,mx-sv-doc-002656,22,vecino,1
mx-sv-per-007383,6860,mx-sv-doc-002656,22,vecino,1
mx-sv-per-007131,6862,mx-sv-doc-002657,277,vecino,1
mx-sv-per-007385,6863,mx-sv-doc-002657,146,vecino,1
mx-sv-per-007385,6864,mx-sv-doc-002657,277,Residente,1
mx-sv-per-007130,6865,mx-sv-doc-002657,293,vecino,1
mx-sv-per-007129,6866,mx-sv-doc-002657,277,,1
mx-sv-per-007386,6867,mx-sv-doc-002658,277,,1
mx-sv-per-006096,6868,mx-sv-doc-002658,277,vecino,1
mx-sv-per-007390,6869,mx-sv-doc-002659,208,lugar anterior 1,-1
mx-sv-per-007390,6870,mx-sv-doc-002659,277,,1
mx-sv-per-007392,6871,mx-sv-doc-002659,277,vecino,1
mx-sv-per-007393,6872,mx-sv-doc-002659,277,vecino,1
mx-sv-per-007394,6873,mx-sv-doc-002659,208,vecino,1
mx-sv-per-007397,6875,mx-sv-doc-002660,86,,-1
mx-sv-per-007397,6876,mx-sv-doc-002660,86,,1
mx-sv-per-003211,6877,mx-sv-doc-002660,86,Vecindad,1
mx-sv-per-007036,6877,mx-sv-doc-002660,86,Vecindad,1
mx-sv-per-007398,6878,mx-sv-doc-002661,86,,-1
mx-sv-per-007398,6879,mx-sv-doc-002661,86,,1
mx-sv-per-003504,6880,mx-sv-doc-002661,86,Vecindad,1
mx-sv-per-003359,6880,mx-sv-doc-002661,86,Vecindad,1
mx-sv-per-003762,6881,mx-sv-doc-002662,216,,-1
mx-sv-per-003762,6882,mx-sv-doc-002662,86,,1
mx-sv-per-002915,6883,mx-sv-doc-002662,216,Vecindad,1
mx-sv-per-003464,6884,mx-sv-doc-002662,86,Vecindad,1
mx-sv-per-007399,6885,mx-sv-doc-002663,146,,-1
mx-sv-per-007399,6886,mx-sv-doc-002663,86,,1
mx-sv-per-007400,6887,mx-sv-doc-002663,146,Vecindad,1
mx-sv-per-007401,6888,mx-sv-doc-002663,86,Vecindad,1
mx-sv-per-003344,6889,mx-sv-doc-002663,86,Vecindad,1
mx-sv-per-007402,6890,mx-sv-doc-002664,86,,-1
mx-sv-per-007402,6891,mx-sv-doc-002664,86,,1
mx-sv-per-007099,6892,mx-sv-doc-002664,86,Vecindad,1
mx-sv-per-003558,6892,mx-sv-doc-002664,86,Vecindad,1
mx-sv-per-007402,6893,mx-sv-doc-002665,86,,-1
mx-sv-per-007402,6894,mx-sv-doc-002665,86,,1
mx-sv-per-007042,6895,mx-sv-doc-002665,86,Vecindad,1
mx-sv-per-007099,6895,mx-sv-doc-002665,86,Vecindad,1
mx-sv-per-007403,6896,mx-sv-doc-002666,86,,-1
mx-sv-per-007403,6897,mx-sv-doc-002666,138,,1
mx-sv-per-007404,6898,mx-sv-doc-002666,86,Vecindad,1
mx-sv-per-007123,6899,mx-sv-doc-002666,138,Vecindad,1
mx-sv-per-007405,6900,mx-sv-doc-002667,86,,-1
mx-sv-per-007405,6901,mx-sv-doc-002667,86,,1
mx-sv-per-003461,6902,mx-sv-doc-002667,86,Vecindad,1
mx-sv-per-007406,6902,mx-sv-doc-002667,86,Vecindad,1
mx-sv-per-007407,6903,mx-sv-doc-002668,86,,-1
mx-sv-per-007407,6904,mx-sv-doc-002668,86,,1
mx-sv-per-007408,6905,mx-sv-doc-002668,86,Vecindad,1
mx-sv-per-007076,6905,mx-sv-doc-002668,86,Vecindad,1
mx-sv-per-007409,6906,mx-sv-doc-002669,86,,-1
mx-sv-per-007409,6907,mx-sv-doc-002669,86,,1
mx-sv-per-007410,6908,mx-sv-doc-002669,86,Vecindad,1
mx-sv-per-007411,6908,mx-sv-doc-002669,86,Vecindad,1
mx-sv-per-007412,6909,mx-sv-doc-002670,86,,-1
mx-sv-per-007412,6910,mx-sv-doc-002670,86,,1
mx-sv-per-007410,6911,mx-sv-doc-002670,86,Vecindad,1
mx-sv-per-007413,6911,mx-sv-doc-002670,86,Vecindad,1
mx-sv-per-007414,6912,mx-sv-doc-002671,256,,-1
mx-sv-per-007414,6913,mx-sv-doc-002671,321,,1
mx-sv-per-007415,6914,mx-sv-doc-002671,256,Vecindad,1
mx-sv-per-007105,6915,mx-sv-doc-002671,321,Vecindad,1
mx-sv-per-007416,6916,mx-sv-doc-002672,86,,-1
mx-sv-per-007417,6916,mx-sv-doc-002672,86,,-1
mx-sv-per-007416,6917,mx-sv-doc-002672,111,,1
mx-sv-per-007417,6917,mx-sv-doc-002672,111,,1
mx-sv-per-002936,6918,mx-sv-doc-002672,86,Vecindad,1
mx-sv-per-006148,6919,mx-sv-doc-002672,111,Vecindad,1
mx-sv-per-007418,6920,mx-sv-doc-002673,86,,-1
mx-sv-per-007418,6921,mx-sv-doc-002673,86,,1
mx-sv-per-007419,6922,mx-sv-doc-002673,86,Vecindad,1
mx-sv-per-007420,6922,mx-sv-doc-002673,86,Vecindad,1
mx-sv-per-003999,6922,mx-sv-doc-002673,86,Vecindad,1
mx-sv-per-007421,6923,mx-sv-doc-002674,86,,-1
mx-sv-per-007421,6924,mx-sv-doc-002674,86,,1
mx-sv-per-007419,6925,mx-sv-doc-002674,86,Vecindad,1
mx-sv-per-007422,6925,mx-sv-doc-002674,86,Vecindad,1
mx-sv-per-007423,6926,mx-sv-doc-002675,236,,-1
mx-sv-per-007423,6927,mx-sv-doc-002675,86,,1
mx-sv-per-007424,6928,mx-sv-doc-002675,236,Vecindad,1
mx-sv-per-003999,6929,mx-sv-doc-002675,86,Vecindad,1
mx-sv-per-007425,6930,mx-sv-doc-002676,86,,-1
mx-sv-per-007425,6931,mx-sv-doc-002676,86,,1
mx-sv-per-007426,6932,mx-sv-doc-002676,123,Vecindad,1
mx-sv-per-007426,6933,mx-sv-doc-002676,86,Residencia,2
mx-sv-per-007427,6934,mx-sv-doc-002676,321,Vecindad,1
mx-sv-per-007428,6935,mx-sv-doc-002676,86,Vecindad,1
mx-sv-per-007429,6936,mx-sv-doc-002677,86,,-1
mx-sv-per-007429,6937,mx-sv-doc-002677,86,,1
mx-sv-per-003263,6938,mx-sv-doc-002677,86,Residencia,1
mx-sv-per-002930,6939,mx-sv-doc-002677,86,Vecindad,1
mx-sv-per-005703,6939,mx-sv-doc-002677,86,Vecindad,1
mx-sv-per-007430,6940,mx-sv-doc-002678,86,,-1
mx-sv-per-007430,6941,mx-sv-doc-002678,321,,1
mx-sv-per-003454,6942,mx-sv-doc-002678,86,Vecindad,1
mx-sv-per-007105,6943,mx-sv-doc-002678,321,Vecindad,1
mx-sv-per-007431,6944,mx-sv-doc-002679,86,,-1
mx-sv-per-007431,6945,mx-sv-doc-002679,86,,1
mx-sv-per-002679,6946,mx-sv-doc-002679,86,Vecindad,1
mx-sv-per-007432,6947,mx-sv-doc-002679,86,Vecindad,1
mx-sv-per-003005,6948,mx-sv-doc-002679,86,Vecindad,1
mx-sv-per-007039,6949,mx-sv-doc-002680,86,,-1
mx-sv-per-007039,6950,mx-sv-doc-002680,133,,1
mx-sv-per-007043,6951,mx-sv-doc-002680,86,Vecindad,1
mx-sv-per-003787,6952,mx-sv-doc-002680,133,Vecindad,1
mx-sv-per-007433,6953,mx-sv-doc-002681,86,,-1
mx-sv-per-007433,6954,mx-sv-doc-002681,86,,1
mx-sv-per-007434,6955,mx-sv-doc-002681,86,Vecindad,1
mx-sv-per-007435,6955,mx-sv-doc-002681,86,Vecindad,1
mx-sv-per-007436,6956,mx-sv-doc-002682,322,,-1
mx-sv-per-007436,6957,mx-sv-doc-002682,86,,1
mx-sv-per-007437,6958,mx-sv-doc-002682,322,Vecindad,1
mx-sv-per-007437,6959,mx-sv-doc-002682,86,Residencia,2
mx-sv-per-006555,6960,mx-sv-doc-002682,86,Vecindad,1
mx-sv-per-007438,6961,mx-sv-doc-002683,86,,-1
mx-sv-per-007438,6962,mx-sv-doc-002683,216,,1
mx-sv-per-007439,6963,mx-sv-doc-002683,86,Vecindad,1
mx-sv-per-007440,6964,mx-sv-doc-002683,216,Vecindad,1
mx-sv-per-007441,6965,mx-sv-doc-002684,323,,-1
mx-sv-per-007441,6966,mx-sv-doc-002684,86,,1
mx-sv-per-007442,6967,mx-sv-doc-002684,323,Vecindad,1
mx-sv-per-007067,6968,mx-sv-doc-002684,86,Vecindad,1
mx-sv-per-003454,6968,mx-sv-doc-002684,86,Vecindad,1
mx-sv-per-007443,6969,mx-sv-doc-002685,86,,-1
mx-sv-per-007443,6970,mx-sv-doc-002685,86,,1
mx-sv-per-007444,6971,mx-sv-doc-002685,86,Vecindad,1
mx-sv-per-007445,6971,mx-sv-doc-002685,86,Vecindad,1
mx-sv-per-007446,6972,mx-sv-doc-002686,86,,-1
mx-sv-per-007447,6972,mx-sv-doc-002686,86,,-1
mx-sv-per-007446,6973,mx-sv-doc-002686,86,,1
mx-sv-per-007447,6973,mx-sv-doc-002686,86,,1
mx-sv-per-007448,6974,mx-sv-doc-002686,86,Vecindad,1
mx-sv-per-007099,6974,mx-sv-doc-002686,86,Vecindad,1
mx-sv-per-003454,6974,mx-sv-doc-002686,86,Vecindad,1
mx-sv-per-007449,6975,mx-sv-doc-002687,120,,-1
mx-sv-per-007449,6976,mx-sv-doc-002687,86,,1
mx-sv-per-007450,6977,mx-sv-doc-002687,120,Vecindad,1
mx-sv-per-007451,6978,mx-sv-doc-002687,86,Vecindad,1
mx-sv-per-007067,6978,mx-sv-doc-002687,86,Vecindad,1
mx-sv-per-007452,6979,mx-sv-doc-002688,114,,-1
mx-sv-per-007452,6980,mx-sv-doc-002688,86,,1
mx-sv-per-007453,6981,mx-sv-doc-002688,114,Vecindad,1
mx-sv-per-003464,6982,mx-sv-doc-002688,86,Vecindad,1
mx-sv-per-007454,6982,mx-sv-doc-002688,86,Vecindad,1
mx-sv-per-007455,6983,mx-sv-doc-002689,86,,-1
mx-sv-per-007455,6984,mx-sv-doc-002689,86,,1
mx-sv-per-003992,6985,mx-sv-doc-002689,86,Vecindad,1
mx-sv-per-002930,6985,mx-sv-doc-002689,86,Vecindad,1
mx-sv-per-003005,6985,mx-sv-doc-002689,86,Vecindad,1
mx-sv-per-007456,6986,mx-sv-doc-002690,86,,-1
mx-sv-per-007456,6987,mx-sv-doc-002690,86,,1
mx-sv-per-003344,6988,mx-sv-doc-002690,86,Vecindad,1
mx-sv-per-007457,6988,mx-sv-doc-002690,86,Vecindad,1
mx-sv-per-004011,6988,mx-sv-doc-002690,86,Vecindad,1
mx-sv-per-007458,6989,mx-sv-doc-002691,86,,-1
mx-sv-per-007458,6990,mx-sv-doc-002691,86,,1
mx-sv-per-003344,6991,mx-sv-doc-002691,86,Vecindad,1
mx-sv-per-007459,6991,mx-sv-doc-002691,86,Vecindad,1
mx-sv-per-004011,6991,mx-sv-doc-002691,86,Vecindad,1
mx-sv-per-007460,6992,mx-sv-doc-002692,86,,-1
mx-sv-per-007461,6992,mx-sv-doc-002692,86,,-1
mx-sv-per-007460,6993,mx-sv-doc-002692,86,,1
mx-sv-per-007461,6993,mx-sv-doc-002692,86,,1
mx-sv-per-003344,6994,mx-sv-doc-002692,86,Vecindad,1
mx-sv-per-007113,6994,mx-sv-doc-002692,86,Vecindad,1
mx-sv-per-004011,6994,mx-sv-doc-002692,86,Vecindad,1
mx-sv-per-007462,6995,mx-sv-doc-002693,86,,-1
mx-sv-per-007462,6996,mx-sv-doc-002693,86,,1
mx-sv-per-003344,6997,mx-sv-doc-002693,86,Vecindad,1
mx-sv-per-004011,6997,mx-sv-doc-002693,86,Vecindad,1
mx-sv-per-003454,6997,mx-sv-doc-002693,86,Vecindad,1
mx-sv-per-007463,6998,mx-sv-doc-002694,86,,-1
mx-sv-per-007463,6999,mx-sv-doc-002694,218,,1
mx-sv-per-007464,7000,mx-sv-doc-002694,86,Vecindad,1
mx-sv-per-007050,7000,mx-sv-doc-002694,86,Vecindad,1
mx-sv-per-007465,7001,mx-sv-doc-002694,218,Vecindad,1
mx-sv-per-007466,7002,mx-sv-doc-002695,86,,-1
mx-sv-per-007466,7003,mx-sv-doc-002695,86,,1
mx-sv-per-003577,7004,mx-sv-doc-002695,86,Vecindad,1
mx-sv-per-003005,7004,mx-sv-doc-002695,86,Vecindad,1
mx-sv-per-003992,7005,mx-sv-doc-002695,86,Vecindad,1
mx-sv-per-007467,7006,mx-sv-doc-002696,86,,-1
mx-sv-per-007467,7007,mx-sv-doc-002696,86,,1
mx-sv-per-006178,7008,mx-sv-doc-002696,86,,-1
mx-sv-per-007468,7008,mx-sv-doc-002696,86,,-1
mx-sv-per-006178,7009,mx-sv-doc-002696,86,,1
mx-sv-per-007468,7009,mx-sv-doc-002696,86,,1
mx-sv-per-007469,7010,mx-sv-doc-002697,86,,-1
mx-sv-per-007469,7011,mx-sv-doc-002697,296,,1
mx-sv-per-007410,7012,mx-sv-doc-002697,86,Vecindad,1
mx-sv-per-007470,7013,mx-sv-doc-002697,296,Vecindad,1
mx-sv-per-007471,7014,mx-sv-doc-002698,86,,-1
mx-sv-per-007471,7015,mx-sv-doc-002698,86,,1
mx-sv-per-007472,7016,mx-sv-doc-002698,86,Vecindad,1
mx-sv-per-007444,7016,mx-sv-doc-002698,86,Vecindad,1
mx-sv-per-003654,7016,mx-sv-doc-002698,86,Vecindad,1
mx-sv-per-007473,7017,mx-sv-doc-002699,86,Vecindad,-1
mx-sv-per-007473,7018,mx-sv-doc-002699,86,,1
mx-sv-per-007474,7019,mx-sv-doc-002699,86,Vecindad,1
mx-sv-per-003739,7019,mx-sv-doc-002699,86,Vecindad,1
mx-sv-per-007475,7020,mx-sv-doc-002700,86,,-1
mx-sv-per-007476,7020,mx-sv-doc-002700,86,,-1
mx-sv-per-007475,7021,mx-sv-doc-002700,86,,1
mx-sv-per-007476,7021,mx-sv-doc-002700,86,,1
mx-sv-per-003992,7022,mx-sv-doc-002700,86,Vecindad,1
mx-sv-per-004051,7022,mx-sv-doc-002700,86,Vecindad,1
mx-sv-per-001053,7022,mx-sv-doc-002700,86,Vecindad,1
mx-sv-per-007477,7023,mx-sv-doc-002701,86,,-1
mx-sv-per-007477,7024,mx-sv-doc-002701,86,,1
mx-sv-per-003344,7025,mx-sv-doc-002701,86,Vecindad,1
mx-sv-per-006193,7025,mx-sv-doc-002701,86,Vecindad,1
mx-sv-per-003735,7025,mx-sv-doc-002701,86,Vecindad,1
mx-sv-per-007478,7026,mx-sv-doc-002702,86,,-1
mx-sv-per-007478,7027,mx-sv-doc-002702,111,,1
mx-sv-per-003741,7028,mx-sv-doc-002702,111,Vecindad,1
mx-sv-per-003648,7029,mx-sv-doc-002702,86,Vecindad,1
mx-sv-per-007479,7030,mx-sv-doc-002703,86,,-1
mx-sv-per-007479,7031,mx-sv-doc-002703,238,,1
mx-sv-per-007480,7032,mx-sv-doc-002703,86,Vecindad,1
mx-sv-per-004021,7032,mx-sv-doc-002703,86,Vecindad,1
mx-sv-per-007481,7033,mx-sv-doc-002703,238,Vecindad,1
mx-sv-per-007482,7034,mx-sv-doc-002704,86,,-1
mx-sv-per-007482,7035,mx-sv-doc-002704,123,,1
mx-sv-per-007099,7036,mx-sv-doc-002704,86,,1
mx-sv-per-007426,7037,mx-sv-doc-002704,123,,1
mx-sv-per-007483,7038,mx-sv-doc-002705,86,,-1
mx-sv-per-007483,7039,mx-sv-doc-002705,114,,1
mx-sv-per-003207,7040,mx-sv-doc-002705,86,Vecindad,1
mx-sv-per-007453,7041,mx-sv-doc-002705,114,Vecindad,1
mx-sv-per-007484,7042,mx-sv-doc-002706,123,,-1
mx-sv-per-007484,7043,mx-sv-doc-002706,86,,1
mx-sv-per-004056,7044,mx-sv-doc-002706,123,Vecindad,2
mx-sv-per-004056,7045,mx-sv-doc-002706,86,Residencia,1
mx-sv-per-003982,7046,mx-sv-doc-002706,86,Vecindad,1
mx-sv-per-007485,7047,mx-sv-doc-002707,86,,-1
mx-sv-per-007485,7048,mx-sv-doc-002707,133,,1
mx-sv-per-007486,7049,mx-sv-doc-002707,86,Vecindad,1
mx-sv-per-003263,7050,mx-sv-doc-002707,133,Vecindad,1
mx-sv-per-007487,7051,mx-sv-doc-002708,120,,-1
mx-sv-per-007487,7052,mx-sv-doc-002708,86,,1
mx-sv-per-007450,7053,mx-sv-doc-002708,120,Vecindad,1
mx-sv-per-007067,7054,mx-sv-doc-002708,86,Vecindad,1
mx-sv-per-007488,7055,mx-sv-doc-002709,86,,-1
mx-sv-per-007488,7056,mx-sv-doc-002709,86,,1
mx-sv-per-007489,7057,mx-sv-doc-002709,86,Vecindad,1
mx-sv-per-003005,7057,mx-sv-doc-002709,86,Vecindad,1
mx-sv-per-007490,7058,mx-sv-doc-002710,146,,-1
mx-sv-per-007490,7059,mx-sv-doc-002710,86,,1
mx-sv-per-007491,7060,mx-sv-doc-002710,146,Vecindad,1
mx-sv-per-002930,7061,mx-sv-doc-002710,86,Vecindad,1
mx-sv-per-007474,7061,mx-sv-doc-002710,86,Vecindad,1
mx-sv-per-007492,7062,mx-sv-doc-002711,86,,-1
mx-sv-per-007492,7063,mx-sv-doc-002711,111,,1
mx-sv-per-007067,7064,mx-sv-doc-002711,86,Vecindad,1
mx-sv-per-006148,7065,mx-sv-doc-002711,111,Vecindad,1
mx-sv-per-007493,7066,mx-sv-doc-002712,86,,-1
mx-sv-per-007493,7067,mx-sv-doc-002712,111,,1
mx-sv-per-003252,7068,mx-sv-doc-002712,86,Vecindad,1
mx-sv-per-006148,7069,mx-sv-doc-002712,111,Vecindad,1
mx-sv-per-007494,7070,mx-sv-doc-002713,86,,-1
mx-sv-per-007494,7071,mx-sv-doc-002713,86,,1
mx-sv-per-007468,7072,mx-sv-doc-002713,86,Vecindad,1
mx-sv-per-006181,7072,mx-sv-doc-002713,86,Vecindad,1
mx-sv-per-006178,7073,mx-sv-doc-002713,86,Vecindad,1
mx-sv-per-007495,7074,mx-sv-doc-002714,86,,-1
mx-sv-per-007495,7075,mx-sv-doc-002714,86,,1
mx-sv-per-006605,7076,mx-sv-doc-002714,86,Vecindad,1
mx-sv-per-003005,7076,mx-sv-doc-002714,86,Vecindad,1
mx-sv-per-007496,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007497,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007498,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007499,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007500,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007501,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007502,7077,mx-sv-doc-002715,164,,-1
mx-sv-per-007496,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007497,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007498,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007499,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007500,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007501,7078,mx-sv-doc-002715,86,,1
mx-sv-per-007502,7078,mx-sv-doc-002715,86,,1
mx-sv-per-002187,7079,mx-sv-doc-002715,164,Vecindad,1
mx-sv-per-007468,7080,mx-sv-doc-002715,86,Vecindad,1
mx-sv-per-007503,7081,mx-sv-doc-002716,86,,-1
mx-sv-per-007503,7082,mx-sv-doc-002716,86,,1
mx-sv-per-007408,7083,mx-sv-doc-002716,86,Vecindad,1
mx-sv-per-007504,7083,mx-sv-doc-002716,86,Vecindad,1
mx-sv-per-007505,7084,mx-sv-doc-002717,133,,-2
mx-sv-per-007505,7085,mx-sv-doc-002717,86,,-1
mx-sv-per-007505,7086,mx-sv-doc-002717,216,,1
mx-sv-per-007506,7087,mx-sv-doc-002717,133,Vecindad,1
mx-sv-per-007507,7087,mx-sv-doc-002717,133,Vecindad,1
mx-sv-per-007508,7088,mx-sv-doc-002717,216,Vecindad,1
mx-sv-per-007509,7089,mx-sv-doc-002718,86,,-1
mx-sv-per-007509,7090,mx-sv-doc-002718,86,,1
mx-sv-per-003252,7091,mx-sv-doc-002718,86,Vecindad,1
mx-sv-per-007510,7091,mx-sv-doc-002718,86,Vecindad,1
mx-sv-per-007511,7092,mx-sv-doc-002719,323,,-1
mx-sv-per-007511,7093,mx-sv-doc-002719,86,,1
mx-sv-per-007340,7094,mx-sv-doc-002719,323,,1
mx-sv-per-007512,7095,mx-sv-doc-002719,86,,1
mx-sv-per-007513,7096,mx-sv-doc-002720,300,,-1
mx-sv-per-007513,7097,mx-sv-doc-002720,86,,1
mx-sv-per-007514,7098,mx-sv-doc-002720,300,Vecindad,1
mx-sv-per-007515,7098,mx-sv-doc-002720,300,Vecindad,1
mx-sv-per-007516,7098,mx-sv-doc-002720,300,Vecindad,1
mx-sv-per-007517,7099,mx-sv-doc-002720,86,Vecindad,1
mx-sv-per-007518,7100,mx-sv-doc-002721,86,,-1
mx-sv-per-007518,7101,mx-sv-doc-002721,323,,1
mx-sv-per-007408,7102,mx-sv-doc-002721,86,Vecindad,1
mx-sv-per-007340,7103,mx-sv-doc-002721,323,Vecindad,1
mx-sv-per-007519,7104,mx-sv-doc-002722,323,,-1
mx-sv-per-007519,7105,mx-sv-doc-002722,86,,1
mx-sv-per-007340,7106,mx-sv-doc-002722,323,Vecindad,1
mx-sv-per-007520,7107,mx-sv-doc-002722,86,,1
mx-sv-per-007521,7109,mx-sv-doc-002723,133,,1
mx-sv-per-007521,7111,mx-sv-doc-002723,86,,-1
mx-sv-per-007522,7112,mx-sv-doc-002723,86,Vecindad,1
mx-sv-per-003263,7113,mx-sv-doc-002723,133,Vecindad,1
mx-sv-per-007523,7114,mx-sv-doc-002724,86,,-1
mx-sv-per-007523,7115,mx-sv-doc-002724,218,,1
mx-sv-per-002556,7116,mx-sv-doc-002724,86,Vecindad,1
mx-sv-per-007524,7117,mx-sv-doc-002724,218,Vecindad,1
mx-sv-per-007525,7118,mx-sv-doc-002725,86,,-1
mx-sv-per-007525,7119,mx-sv-doc-002725,218,,1
mx-sv-per-007526,7120,mx-sv-doc-002725,86,Vecindad,1
mx-sv-per-007524,7121,mx-sv-doc-002725,218,Vecindad,1
mx-sv-per-007527,7122,mx-sv-doc-002726,236,,-1
mx-sv-per-007527,7123,mx-sv-doc-002726,86,,1
mx-sv-per-007528,7124,mx-sv-doc-002726,236,Vecindad,1
mx-sv-per-007529,7125,mx-sv-doc-002726,86,Residencia,1
mx-sv-per-007474,7126,mx-sv-doc-002726,86,Vecindad,1
mx-sv-per-007530,7127,mx-sv-doc-002727,86,,-1
mx-sv-per-007530,7128,mx-sv-doc-002727,86,,1
mx-sv-per-007531,7129,mx-sv-doc-002727,86,Vecindad,1
mx-sv-per-007532,7129,mx-sv-doc-002727,86,Vecindad,1
mx-sv-per-007533,7130,mx-sv-doc-002728,86,,-1
mx-sv-per-007533,7131,mx-sv-doc-002728,86,,1
mx-sv-per-003344,7132,mx-sv-doc-002728,86,Vecindad,1
mx-sv-per-004011,7132,mx-sv-doc-002728,86,Vecindad,1
mx-sv-per-007067,7132,mx-sv-doc-002728,86,Vecindad,1
mx-sv-per-007534,7133,mx-sv-doc-002729,86,,-1
mx-sv-per-007534,7134,mx-sv-doc-002729,86,,1
mx-sv-per-002930,7135,mx-sv-doc-002729,86,Vecindad,1
mx-sv-per-007535,7136,mx-sv-doc-002730,86,,-1
mx-sv-per-007535,7137,mx-sv-doc-002730,86,,1
mx-sv-per-007536,7138,mx-sv-doc-002730,86,Vecindad,1
mx-sv-per-007537,7138,mx-sv-doc-002730,86,Vecindad,1
mx-sv-per-007538,7138,mx-sv-doc-002730,86,Vecindad,1
mx-sv-per-007539,7139,mx-sv-doc-002731,86,,-1
mx-sv-per-007540,7139,mx-sv-doc-002731,86,,-1
mx-sv-per-007541,7139,mx-sv-doc-002731,86,,-1
mx-sv-per-007539,7140,mx-sv-doc-002731,86,,1
mx-sv-per-007540,7140,mx-sv-doc-002731,86,,1
mx-sv-per-007541,7140,mx-sv-doc-002731,86,,1
mx-sv-per-007543,7141,mx-sv-doc-002731,86,Vecindad,1
mx-sv-per-007542,7141,mx-sv-doc-002731,86,Vecindad,1
mx-sv-per-003999,7141,mx-sv-doc-002731,86,Vecindad,1
mx-sv-per-007544,7142,mx-sv-doc-002732,86,,-1
mx-sv-per-007544,7143,mx-sv-doc-002732,216,,1
mx-sv-per-003513,7144,mx-sv-doc-002732,86,Vecindad,1
mx-sv-per-007508,7145,mx-sv-doc-002732,216,Vecindad,1
mx-sv-per-007545,7146,mx-sv-doc-002733,86,,1
mx-sv-per-007545,7147,mx-sv-doc-002733,86,,-1
mx-sv-per-007546,7148,mx-sv-doc-002733,86,Vecindad,1
mx-sv-per-002556,7148,mx-sv-doc-002733,86,Vecindad,1
mx-sv-per-007547,7149,mx-sv-doc-002734,86,,-1
mx-sv-per-007547,7150,mx-sv-doc-002734,86,,1
mx-sv-per-007536,7151,mx-sv-doc-002734,86,Vecindad,1
mx-sv-per-007537,7151,mx-sv-doc-002734,86,Vecindad,1
mx-sv-per-007548,7151,mx-sv-doc-002734,86,Vecindad,1
mx-sv-per-007549,7152,mx-sv-doc-002735,86,,-1
mx-sv-per-007549,7153,mx-sv-doc-002735,86,,1
mx-sv-per-002656,7154,mx-sv-doc-002735,86,Vecindad,1
mx-sv-per-006555,7154,mx-sv-doc-002735,86,Vecindad,1
mx-sv-per-007550,7155,mx-sv-doc-002736,86,,-1
mx-sv-per-007550,7156,mx-sv-doc-002736,327,Vecindad,1
mx-sv-per-007551,7157,mx-sv-doc-002736,86,,1
mx-sv-per-007465,7158,mx-sv-doc-002736,327,Vecindad,1
mx-sv-per-007552,7159,mx-sv-doc-002737,238,,-1
mx-sv-per-007552,7160,mx-sv-doc-002737,86,,1
mx-sv-per-007553,7161,mx-sv-doc-002737,238,Vecindad,1
mx-sv-per-007554,7161,mx-sv-doc-002737,238,Vecindad,1
mx-sv-per-007555,7161,mx-sv-doc-002737,238,Vecindad,1
mx-sv-per-007556,7162,mx-sv-doc-002737,86,Vecindad,1
mx-sv-per-007557,7163,mx-sv-doc-002738,86,,1
mx-sv-per-007557,7164,mx-sv-doc-002738,86,,-1
mx-sv-per-007099,7165,mx-sv-doc-002738,86,Vecindad,1
mx-sv-per-007558,7165,mx-sv-doc-002738,86,Vecindad,1
mx-sv-per-007557,7166,mx-sv-doc-002739,86,,-1
mx-sv-per-007557,7167,mx-sv-doc-002739,138,,1
mx-sv-per-007099,7168,mx-sv-doc-002739,86,Vecindad,1
mx-sv-per-007123,7169,mx-sv-doc-002739,138,Vecindad,1
mx-sv-per-007559,7170,mx-sv-doc-002740,133,,-1
mx-sv-per-007559,7171,mx-sv-doc-002740,86,,1
mx-sv-per-007560,7172,mx-sv-doc-002740,133,Vecindad,1
mx-sv-per-007561,7172,mx-sv-doc-002740,133,Vecindad,1
mx-sv-per-007468,7173,mx-sv-doc-002740,86,Vecindad,1
mx-sv-per-007562,7174,mx-sv-doc-002741,86,,-1
mx-sv-per-007562,7175,mx-sv-doc-002741,86,,1
mx-sv-per-007563,7176,mx-sv-doc-002741,86,Vecindad,1
